2019-11-27 16:01:18.986 +02:00 [INF] Application starting up!
2019-11-27 16:01:31.803 +02:00 [WRN] Failed to determine the https port for redirect.
2019-11-27 16:22:36.342 +02:00 [INF] HTTP GET /Email/ListEmailsAsync?emailStatus=NotReviewed responded 200 in 153.2566 ms
2019-11-27 16:22:36.367 +02:00 [INF] HTTP GET /notification?id=hcLzUBUbm18B9BA_sWRqEg responded 101 in 453.1971 ms
2019-11-27 16:22:36.934 +02:00 [INF] HTTP POST /notification/negotiate responded 200 in 0.5511 ms
2019-11-27 16:22:37.135 +02:00 [INF] HTTP GET /Email/images/icons/favicon.ico responded 302 in 1.9458 ms
2019-11-27 16:22:37.146 +02:00 [INF] HTTP GET /Home/PageNotFound responded 200 in 1.005 ms
2019-11-27 16:22:38.317 +02:00 [INF] HTTP GET /Email/IsItOpenAsync?id=5a536d1e-06cd-4ff1-901d-8bb70fd330fd responded 200 in 9.1467 ms
2019-11-27 16:22:40.505 +02:00 [INF] Status of email with id 5a536d1e-06cd-4ff1-901d-8bb70fd330fd has been updated by 7901865d-33f1-41a3-b453-2727dd22a31f at 27.11.2019 г. 16:22:40. From status: NotReviewed to status: New.
2019-11-27 16:22:40.520 +02:00 [INF] HTTP GET /Email/ChangeStatusAsync?id=5a536d1e-06cd-4ff1-901d-8bb70fd330fd&status=New responded 200 in 37.6727 ms
2019-11-27 16:22:40.649 +02:00 [INF] HTTP GET /Email/ListEmailsAsync?emailStatus=New responded 200 in 102.8861 ms
2019-11-27 16:22:40.663 +02:00 [INF] HTTP GET /notification?id=-jeLdMrKtUI0evYJTFSu_w responded 101 in 3714.1596 ms
2019-11-27 16:22:41.035 +02:00 [INF] HTTP POST /notification/negotiate responded 200 in 0.654 ms
2019-11-27 16:22:41.250 +02:00 [INF] HTTP GET /Email/images/icons/favicon.ico responded 302 in 0.3912 ms
2019-11-27 16:22:41.269 +02:00 [INF] HTTP GET /Home/PageNotFound responded 200 in 0.7649 ms
2019-11-27 16:22:42.408 +02:00 [INF] HTTP GET /notification?id=N1EtEHGPun3hCy2SHYP-Xg responded 101 in 1262.993 ms
2019-11-27 16:22:42.408 +02:00 [INF] HTTP GET /Email/ListEmailsAsync?emailStatus=NotReviewed responded 200 in 191.438 ms
2019-11-27 16:22:42.925 +02:00 [INF] HTTP POST /notification/negotiate responded 200 in 0.4936 ms
2019-11-27 16:22:43.160 +02:00 [INF] HTTP GET /Email/images/icons/favicon.ico responded 302 in 0.3171 ms
2019-11-27 16:22:43.175 +02:00 [INF] HTTP GET /Home/PageNotFound responded 200 in 5.9886 ms
2019-11-27 16:22:44.757 +02:00 [INF] HTTP GET /Email/IsItOpenAsync?id=5bf07cbc-fda5-4058-b428-b5fcc329041a responded 200 in 21.3369 ms
2019-11-27 16:22:46.185 +02:00 [INF] Status of email with id 5bf07cbc-fda5-4058-b428-b5fcc329041a has been updated by 7901865d-33f1-41a3-b453-2727dd22a31f at 27.11.2019 г. 16:22:46. From status: NotReviewed to status: New.
2019-11-27 16:22:46.198 +02:00 [INF] HTTP GET /Email/ChangeStatusAsync?id=5bf07cbc-fda5-4058-b428-b5fcc329041a&status=New responded 200 in 25.721 ms
2019-11-27 16:22:46.372 +02:00 [INF] HTTP GET /Email/ListEmailsAsync?emailStatus=New responded 200 in 148.8458 ms
2019-11-27 16:22:46.380 +02:00 [INF] HTTP GET /notification?id=IpxraWriyjn4EIWn-vukXQ responded 101 in 3437.2154 ms
2019-11-27 16:22:46.947 +02:00 [INF] HTTP POST /notification/negotiate responded 200 in 0.7243 ms
2019-11-27 16:22:47.278 +02:00 [INF] HTTP GET /Email/images/icons/favicon.ico responded 302 in 0.3681 ms
2019-11-27 16:22:47.292 +02:00 [INF] HTTP GET /Home/PageNotFound responded 200 in 0.6904 ms
2019-11-27 16:22:47.956 +02:00 [INF] HTTP GET / responded 302 in 0.7197 ms
2019-11-27 16:22:48.050 +02:00 [INF] HTTP GET /Home/Privacy responded 200 in 81.3935 ms
2019-11-27 16:22:48.071 +02:00 [INF] HTTP GET /notification?id=KFLQfhJyu7bsonzsA2kvHQ responded 101 in 913.021 ms
2019-11-27 16:22:48.446 +02:00 [INF] HTTP POST /notification/negotiate responded 200 in 0.8764 ms
2019-11-27 16:22:48.586 +02:00 [INF] HTTP GET /Home/images/icons/favicon.ico responded 302 in 1.1316 ms
2019-11-27 16:22:48.604 +02:00 [INF] HTTP GET /Home/PageNotFound responded 200 in 1.2306 ms
2019-11-27 16:22:57.797 +02:00 [INF] HTTP GET /Email/ListEmailsAsync?emailStatus=NotReviewed responded 200 in 136.1736 ms
2019-11-27 16:22:57.801 +02:00 [INF] HTTP GET /notification?id=XlIGt2tWYqm6kspB5LN_mA responded 101 in 9325.7362 ms
2019-11-27 16:22:58.319 +02:00 [INF] HTTP POST /notification/negotiate responded 200 in 0.5196 ms
2019-11-27 16:22:58.530 +02:00 [INF] HTTP GET /Email/images/icons/favicon.ico responded 302 in 0.5574 ms
2019-11-27 16:22:58.554 +02:00 [INF] HTTP GET /Home/PageNotFound responded 200 in 0.7704 ms
2019-11-27 16:22:59.854 +02:00 [INF] HTTP GET /Email/IsItOpenAsync?id=4790166b-a8ad-4244-a674-70844f12f45e responded 200 in 15.4196 ms
2019-11-27 16:23:01.530 +02:00 [INF] Status of email with id 4790166b-a8ad-4244-a674-70844f12f45e has been updated by 7901865d-33f1-41a3-b453-2727dd22a31f at 27.11.2019 г. 16:23:01. From status: NotReviewed to status: New.
2019-11-27 16:23:01.539 +02:00 [INF] HTTP GET /Email/ChangeStatusAsync?id=4790166b-a8ad-4244-a674-70844f12f45e&status=New responded 200 in 27.8235 ms
2019-11-27 16:23:01.642 +02:00 [INF] HTTP GET /Email/ListEmailsAsync?emailStatus=New responded 200 in 82.0631 ms
2019-11-27 16:23:01.649 +02:00 [INF] HTTP GET /notification?id=rdRy4FyKG9YSHdcvdNrcPg responded 101 in 3305.4446 ms
2019-11-27 16:23:01.993 +02:00 [INF] HTTP POST /notification/negotiate responded 200 in 0.5127 ms
2019-11-27 16:23:02.230 +02:00 [INF] HTTP GET /Email/images/icons/favicon.ico responded 302 in 0.5171 ms
2019-11-27 16:23:02.242 +02:00 [INF] HTTP GET /Home/PageNotFound responded 200 in 0.5865 ms
2019-11-27 16:23:03.084 +02:00 [INF] HTTP GET /Email/ListEmailsAsync?emailStatus=NotReviewed responded 200 in 121.1032 ms
2019-11-27 16:23:03.094 +02:00 [INF] HTTP GET /notification?id=BPZ_3AQcwLl1Xb8RrMG-eQ responded 101 in 998.9953 ms
2019-11-27 16:23:03.639 +02:00 [INF] HTTP POST /notification/negotiate responded 200 in 0.5353 ms
2019-11-27 16:23:03.847 +02:00 [INF] HTTP GET /Email/images/icons/favicon.ico responded 302 in 0.5822 ms
2019-11-27 16:23:03.855 +02:00 [INF] HTTP GET /Home/PageNotFound responded 200 in 0.5877 ms
2019-11-27 16:23:04.735 +02:00 [INF] HTTP GET /Email/IsItOpenAsync?id=5bbc1ca2-683a-456d-9f46-a5e90b10b5bf responded 200 in 16.2404 ms
2019-11-27 16:23:06.167 +02:00 [INF] Status of email with id 5bbc1ca2-683a-456d-9f46-a5e90b10b5bf has been updated by 7901865d-33f1-41a3-b453-2727dd22a31f at 27.11.2019 г. 16:23:06. From status: NotReviewed to status: New.
2019-11-27 16:23:06.184 +02:00 [INF] HTTP GET /Email/ChangeStatusAsync?id=5bbc1ca2-683a-456d-9f46-a5e90b10b5bf&status=New responded 200 in 47.1677 ms
2019-11-27 16:23:06.333 +02:00 [INF] HTTP GET /Email/ListEmailsAsync?emailStatus=New responded 200 in 113.7117 ms
2019-11-27 16:23:06.336 +02:00 [INF] HTTP GET /notification?id=xwEO1PWZgd2Wka1-dtxZ-g responded 101 in 2680.2682 ms
2019-11-27 16:23:06.838 +02:00 [INF] HTTP POST /notification/negotiate responded 200 in 0.5572 ms
2019-11-27 16:23:07.298 +02:00 [INF] HTTP GET /Email/images/icons/favicon.ico responded 302 in 0.5189 ms
2019-11-27 16:23:07.334 +02:00 [INF] HTTP GET /Home/PageNotFound responded 200 in 1.7525 ms
2019-11-27 16:23:07.513 +02:00 [INF] HTTP GET /Email/ListEmailsAsync?emailStatus=NotReviewed responded 200 in 181.6967 ms
2019-11-27 16:23:07.521 +02:00 [INF] HTTP GET /notification?id=5afxPKF3pAUKdzDjt-Cw8Q responded 101 in 560.1423 ms
2019-11-27 16:23:08.047 +02:00 [INF] HTTP POST /notification/negotiate responded 200 in 0.501 ms
2019-11-27 16:23:08.518 +02:00 [INF] HTTP GET /Email/images/icons/favicon.ico responded 302 in 1.0864 ms
2019-11-27 16:23:08.549 +02:00 [INF] HTTP GET /Home/PageNotFound responded 200 in 1.9798 ms
2019-11-27 16:23:09.221 +02:00 [INF] HTTP GET /Email/IsItOpenAsync?id=5ec5f01f-f431-4522-b445-2a2ba25abaa9 responded 200 in 16.1126 ms
2019-11-27 16:23:10.680 +02:00 [INF] Status of email with id 5ec5f01f-f431-4522-b445-2a2ba25abaa9 has been updated by 7901865d-33f1-41a3-b453-2727dd22a31f at 27.11.2019 г. 16:23:10. From status: NotReviewed to status: New.
2019-11-27 16:23:10.695 +02:00 [INF] HTTP GET /Email/ChangeStatusAsync?id=5ec5f01f-f431-4522-b445-2a2ba25abaa9&status=New responded 200 in 29.1176 ms
2019-11-27 16:23:10.871 +02:00 [INF] HTTP GET /Email/ListEmailsAsync?emailStatus=New responded 200 in 154.0452 ms
2019-11-27 16:23:10.875 +02:00 [INF] HTTP GET /notification?id=BhdOh_1hl0zohniTgWsi7w responded 101 in 2801.2096 ms
2019-11-27 16:23:11.407 +02:00 [INF] HTTP POST /notification/negotiate responded 200 in 0.7295 ms
2019-11-27 16:23:11.686 +02:00 [INF] HTTP GET /Email/images/icons/favicon.ico responded 302 in 0.4547 ms
2019-11-27 16:23:11.707 +02:00 [INF] HTTP GET /Home/PageNotFound responded 200 in 0.961 ms
2019-11-27 16:23:12.053 +02:00 [INF] HTTP GET /notification?id=hoM3e-EtJ3mMMKn_s0OWlQ responded 101 in 502.4305 ms
2019-11-27 16:23:12.053 +02:00 [INF] HTTP GET /Email/ListEmailsAsync?emailStatus=NotReviewed responded 200 in 119.2594 ms
2019-11-27 16:23:12.575 +02:00 [INF] HTTP POST /notification/negotiate responded 200 in 0.5197 ms
2019-11-27 16:23:12.819 +02:00 [INF] HTTP GET /Email/images/icons/favicon.ico responded 302 in 0.5016 ms
2019-11-27 16:23:12.829 +02:00 [INF] HTTP GET /Home/PageNotFound responded 200 in 1.5063 ms
2019-11-27 16:23:14.401 +02:00 [INF] HTTP GET /Email/IsItOpenAsync?id=5ea8558b-fd52-4b7f-a121-dec112dd22f9 responded 200 in 18.1698 ms
2019-11-27 16:23:16.270 +02:00 [INF] Status of email with id 5ea8558b-fd52-4b7f-a121-dec112dd22f9 has been updated by 7901865d-33f1-41a3-b453-2727dd22a31f at 27.11.2019 г. 16:23:16. From status: NotReviewed to status: New.
2019-11-27 16:23:16.288 +02:00 [INF] HTTP GET /Email/ChangeStatusAsync?id=5ea8558b-fd52-4b7f-a121-dec112dd22f9&status=New responded 200 in 34.5856 ms
2019-11-27 16:23:16.492 +02:00 [INF] HTTP GET /Email/ListEmailsAsync?emailStatus=New responded 200 in 171.8634 ms
2019-11-27 16:23:16.496 +02:00 [INF] HTTP GET /notification?id=ABcxaO0xWtibzA63VJRwKA responded 101 in 3908.3311 ms
2019-11-27 16:23:17.058 +02:00 [INF] HTTP POST /notification/negotiate responded 200 in 1.0306 ms
2019-11-27 16:23:17.382 +02:00 [INF] HTTP GET /Email/images/icons/favicon.ico responded 302 in 0.5103 ms
2019-11-27 16:23:17.416 +02:00 [INF] HTTP GET /Home/PageNotFound responded 200 in 0.707 ms
2019-11-27 16:23:18.629 +02:00 [INF] HTTP GET /Email/ListEmailsAsync?emailStatus=NotReviewed responded 200 in 218.9422 ms
2019-11-27 16:23:18.634 +02:00 [INF] HTTP GET /notification?id=tsYTlRP50UiRppZKHf6Ewg responded 101 in 1390.4779 ms
2019-11-27 16:23:19.154 +02:00 [INF] HTTP POST /notification/negotiate responded 200 in 0.5673 ms
2019-11-27 16:23:19.468 +02:00 [INF] HTTP GET /Email/images/icons/favicon.ico responded 302 in 0.4095 ms
2019-11-27 16:23:19.482 +02:00 [INF] HTTP GET /Home/PageNotFound responded 200 in 0.8464 ms
2019-11-27 16:23:20.537 +02:00 [INF] HTTP GET /Email/IsItOpenAsync?id=5ee65dc7-1945-4153-a66d-02d509ebca90 responded 200 in 15.721 ms
2019-11-27 16:23:22.403 +02:00 [INF] Status of email with id 5ee65dc7-1945-4153-a66d-02d509ebca90 has been updated by 7901865d-33f1-41a3-b453-2727dd22a31f at 27.11.2019 г. 16:23:22. From status: NotReviewed to status: New.
2019-11-27 16:23:22.420 +02:00 [INF] HTTP GET /Email/ChangeStatusAsync?id=5ee65dc7-1945-4153-a66d-02d509ebca90&status=New responded 200 in 38.7813 ms
2019-11-27 16:23:22.642 +02:00 [INF] HTTP GET /Email/ListEmailsAsync?emailStatus=New responded 200 in 190.5447 ms
2019-11-27 16:23:22.644 +02:00 [INF] HTTP GET /notification?id=rDvIX_j4LCIyWMP09vNvwQ responded 101 in 3456.0744 ms
2019-11-27 16:23:23.280 +02:00 [INF] HTTP POST /notification/negotiate responded 200 in 0.5303 ms
2019-11-27 16:23:23.584 +02:00 [INF] HTTP GET /Email/images/icons/favicon.ico responded 302 in 0.5745 ms
2019-11-27 16:23:23.596 +02:00 [INF] HTTP GET /Home/PageNotFound responded 200 in 1.2646 ms
2019-11-27 16:23:23.799 +02:00 [INF] HTTP GET /Email/ListEmailsAsync?emailStatus=NotReviewed responded 200 in 176.2019 ms
2019-11-27 16:23:23.800 +02:00 [INF] HTTP GET /notification?id=VNE8QKPbzOjVBjWHS4Ib2A responded 101 in 356.0881 ms
2019-11-27 16:23:24.597 +02:00 [INF] HTTP POST /notification/negotiate responded 200 in 0.5461 ms
2019-11-27 16:23:24.946 +02:00 [INF] HTTP GET /Email/images/icons/favicon.ico responded 302 in 0.4619 ms
2019-11-27 16:23:24.986 +02:00 [INF] HTTP GET /Home/PageNotFound responded 200 in 0.7713 ms
2019-11-27 16:23:26.078 +02:00 [INF] HTTP GET /Email/IsItOpenAsync?id=525b296c-f493-4a56-9802-00e7a903d0d1 responded 200 in 17.2587 ms
2019-11-27 16:23:27.798 +02:00 [INF] Status of email with id 525b296c-f493-4a56-9802-00e7a903d0d1 has been updated by 7901865d-33f1-41a3-b453-2727dd22a31f at 27.11.2019 г. 16:23:27. From status: NotReviewed to status: New.
2019-11-27 16:23:27.834 +02:00 [INF] HTTP GET /Email/ChangeStatusAsync?id=525b296c-f493-4a56-9802-00e7a903d0d1&status=New responded 200 in 57.4469 ms
2019-11-27 16:23:28.109 +02:00 [INF] HTTP GET /notification?id=UIDd5gbaUy7k050OAevaZA responded 101 in 3475.7528 ms
2019-11-27 16:23:28.116 +02:00 [INF] HTTP GET /Email/ListEmailsAsync?emailStatus=New responded 200 in 252.0441 ms
2019-11-27 16:23:28.594 +02:00 [INF] HTTP POST /notification/negotiate responded 200 in 0.5504 ms
2019-11-27 16:23:28.873 +02:00 [INF] HTTP GET /Email/images/icons/favicon.ico responded 302 in 0.4773 ms
2019-11-27 16:23:28.901 +02:00 [INF] HTTP GET /Home/PageNotFound responded 200 in 0.9428 ms
2019-11-27 16:23:29.526 +02:00 [INF] HTTP GET /Email/ListEmailsAsync?emailStatus=NotReviewed responded 200 in 137.2614 ms
2019-11-27 16:23:29.531 +02:00 [INF] HTTP GET /notification?id=Evte9BnzwO8vBwvlCAhQbA responded 101 in 774.115 ms
2019-11-27 16:23:30.150 +02:00 [INF] HTTP POST /notification/negotiate responded 200 in 0.5649 ms
2019-11-27 16:23:30.397 +02:00 [INF] HTTP GET /Email/images/icons/favicon.ico responded 302 in 0.6062 ms
2019-11-27 16:23:30.411 +02:00 [INF] HTTP GET /Home/PageNotFound responded 200 in 0.8157 ms
2019-11-27 16:23:33.815 +02:00 [INF] HTTP GET /Email/IsItOpenAsync?id=663aa305-67cf-47d2-8c2f-b5fcc8740bb4 responded 200 in 20.2865 ms
2019-11-27 16:23:35.235 +02:00 [INF] Status of email with id 663aa305-67cf-47d2-8c2f-b5fcc8740bb4 has been updated by 7901865d-33f1-41a3-b453-2727dd22a31f at 27.11.2019 г. 16:23:35. From status: NotReviewed to status: New.
2019-11-27 16:23:35.252 +02:00 [INF] HTTP GET /Email/ChangeStatusAsync?id=663aa305-67cf-47d2-8c2f-b5fcc8740bb4&status=New responded 200 in 32.6986 ms
2019-11-27 16:23:35.438 +02:00 [INF] HTTP GET /notification?id=KPJQNm18KK2JrbAYujgqJA responded 101 in 5262.7735 ms
2019-11-27 16:23:35.439 +02:00 [INF] HTTP GET /Email/ListEmailsAsync?emailStatus=New responded 200 in 163.3964 ms
2019-11-27 16:23:35.918 +02:00 [INF] HTTP POST /notification/negotiate responded 200 in 0.534 ms
2019-11-27 16:23:36.204 +02:00 [INF] HTTP GET /Email/images/icons/favicon.ico responded 302 in 1.5174 ms
2019-11-27 16:23:36.229 +02:00 [INF] HTTP GET /Home/PageNotFound responded 200 in 0.8631 ms
2019-11-27 16:23:38.463 +02:00 [INF] HTTP GET /Email/ListEmailsAsync?emailStatus=NotReviewed responded 200 in 110.5447 ms
2019-11-27 16:23:38.467 +02:00 [INF] HTTP GET /notification?id=2DwIWNrCsZxd0_Y8EklNoQ responded 101 in 2385.8582 ms
2019-11-27 16:23:39.095 +02:00 [INF] HTTP POST /notification/negotiate responded 200 in 0.861 ms
2019-11-27 16:23:39.417 +02:00 [INF] HTTP GET /Email/images/icons/favicon.ico responded 302 in 2.5414 ms
2019-11-27 16:23:39.424 +02:00 [INF] HTTP GET /Home/PageNotFound responded 200 in 1.0148 ms
2019-11-27 16:23:40.533 +02:00 [INF] HTTP GET /Email/IsItOpenAsync?id=66cee4b8-91ac-4e53-9dbe-c2b769aa2233 responded 200 in 14.9636 ms
2019-11-27 16:23:42.018 +02:00 [INF] Status of email with id 66cee4b8-91ac-4e53-9dbe-c2b769aa2233 has been updated by 7901865d-33f1-41a3-b453-2727dd22a31f at 27.11.2019 г. 16:23:42. From status: NotReviewed to status: New.
2019-11-27 16:23:42.033 +02:00 [INF] HTTP GET /Email/ChangeStatusAsync?id=66cee4b8-91ac-4e53-9dbe-c2b769aa2233&status=New responded 200 in 28.184 ms
2019-11-27 16:23:42.191 +02:00 [INF] HTTP GET /Email/ListEmailsAsync?emailStatus=New responded 200 in 136.891 ms
2019-11-27 16:23:42.195 +02:00 [INF] HTTP GET /notification?id=tlWzJ-xTqNIGtdKY6GZgqw responded 101 in 3033.9258 ms
2019-11-27 16:23:42.922 +02:00 [INF] HTTP POST /notification/negotiate responded 200 in 0.728 ms
2019-11-27 16:23:43.195 +02:00 [INF] HTTP GET /Email/images/icons/favicon.ico responded 302 in 0.5098 ms
2019-11-27 16:23:43.207 +02:00 [INF] HTTP GET /Home/PageNotFound responded 200 in 0.729 ms
2019-11-27 16:23:45.574 +02:00 [INF] HTTP GET /Email/ListEmailsAsync?emailStatus=NotReviewed responded 200 in 226.0406 ms
2019-11-27 16:23:45.579 +02:00 [INF] HTTP GET /notification?id=hnv4OTcDUT7acIxNNoM6HQ responded 101 in 2497.2048 ms
2019-11-27 16:23:46.120 +02:00 [INF] HTTP POST /notification/negotiate responded 200 in 0.4822 ms
2019-11-27 16:23:46.320 +02:00 [INF] HTTP GET /Email/images/icons/favicon.ico responded 302 in 0.6766 ms
2019-11-27 16:23:46.329 +02:00 [INF] HTTP GET /Home/PageNotFound responded 200 in 1.5046 ms
2019-11-27 16:23:47.729 +02:00 [INF] HTTP GET /Email/IsItOpenAsync?id=696c7446-84ca-48e4-a723-a4536a026a36 responded 200 in 18.5449 ms
2019-11-27 16:23:49.367 +02:00 [INF] Status of email with id 696c7446-84ca-48e4-a723-a4536a026a36 has been updated by 7901865d-33f1-41a3-b453-2727dd22a31f at 27.11.2019 г. 16:23:49. From status: NotReviewed to status: New.
2019-11-27 16:23:49.383 +02:00 [INF] HTTP GET /Email/ChangeStatusAsync?id=696c7446-84ca-48e4-a723-a4536a026a36&status=New responded 200 in 29.4246 ms
2019-11-27 16:23:49.546 +02:00 [INF] HTTP GET /Email/ListEmailsAsync?emailStatus=New responded 200 in 135.3197 ms
2019-11-27 16:23:49.551 +02:00 [INF] HTTP GET /notification?id=Z7ChRuiK2Eu-oMJJsmXiig responded 101 in 3401.2526 ms
2019-11-27 16:23:50.079 +02:00 [INF] HTTP POST /notification/negotiate responded 200 in 0.6659 ms
2019-11-27 16:23:50.421 +02:00 [INF] HTTP GET /Email/images/icons/favicon.ico responded 302 in 1.944 ms
2019-11-27 16:23:50.448 +02:00 [INF] HTTP GET /Home/PageNotFound responded 200 in 2.3795 ms
2019-11-27 16:24:32.370 +02:00 [INF] HTTP GET /Email/ListEmailsAsync?emailStatus=NotReviewed responded 200 in 194.7138 ms
2019-11-27 16:24:32.373 +02:00 [INF] HTTP GET /notification?id=V5-t5CQuYOFfBSxO6nGdyA responded 101 in 42152.4806 ms
2019-11-27 16:24:32.990 +02:00 [INF] HTTP POST /notification/negotiate responded 200 in 0.6512 ms
2019-11-27 16:24:33.244 +02:00 [INF] HTTP GET /Email/images/icons/favicon.ico responded 302 in 0.4191 ms
2019-11-27 16:24:33.258 +02:00 [INF] HTTP GET /Home/PageNotFound responded 200 in 1.3199 ms
2019-11-27 16:24:37.068 +02:00 [INF] HTTP GET /Email/IsItOpenAsync?id=60cde7e0-c26d-4c51-ba4d-1642fb9c362a responded 200 in 19.8984 ms
2019-11-27 16:24:40.596 +02:00 [INF] Status of email with id 60cde7e0-c26d-4c51-ba4d-1642fb9c362a has been updated by 7901865d-33f1-41a3-b453-2727dd22a31f at 27.11.2019 г. 16:24:40. From status: NotReviewed to status: New.
2019-11-27 16:24:40.610 +02:00 [INF] HTTP GET /Email/ChangeStatusAsync?id=60cde7e0-c26d-4c51-ba4d-1642fb9c362a&status=New responded 200 in 30.9501 ms
2019-11-27 16:24:40.740 +02:00 [INF] HTTP GET /Email/ListEmailsAsync?emailStatus=New responded 200 in 96.769 ms
2019-11-27 16:24:40.748 +02:00 [INF] HTTP GET /notification?id=5xEQ84xIKbFf9E1oM4qp_Q responded 101 in 7694.897 ms
2019-11-27 16:24:41.143 +02:00 [INF] HTTP POST /notification/negotiate responded 200 in 0.4977 ms
2019-11-27 16:24:41.413 +02:00 [INF] HTTP GET /Email/images/icons/favicon.ico responded 302 in 0.406 ms
2019-11-27 16:24:41.424 +02:00 [INF] HTTP GET /Home/PageNotFound responded 200 in 0.7614 ms
2019-11-27 16:24:42.455 +02:00 [INF] HTTP GET /Email/ListEmailsAsync?emailStatus=NotReviewed responded 200 in 118.1811 ms
2019-11-27 16:24:42.463 +02:00 [INF] HTTP GET /notification?id=XUO1cqKdKlB984sras7R-A responded 101 in 1175.0093 ms
2019-11-27 16:24:43.208 +02:00 [INF] HTTP POST /notification/negotiate responded 200 in 0.5491 ms
2019-11-27 16:24:43.528 +02:00 [INF] HTTP GET /Email/images/icons/favicon.ico responded 302 in 0.5318 ms
2019-11-27 16:24:43.556 +02:00 [INF] HTTP GET /Home/PageNotFound responded 200 in 9.5372 ms
2019-11-27 16:24:44.995 +02:00 [INF] HTTP GET /Email/IsItOpenAsync?id=7075b1b0-c26f-428a-8a5d-dcf22e436b1f responded 200 in 21.1867 ms
2019-11-27 16:24:47.154 +02:00 [INF] Status of email with id 7075b1b0-c26f-428a-8a5d-dcf22e436b1f has been updated by 7901865d-33f1-41a3-b453-2727dd22a31f at 27.11.2019 г. 16:24:47. From status: NotReviewed to status: New.
2019-11-27 16:24:47.171 +02:00 [INF] HTTP GET /Email/ChangeStatusAsync?id=7075b1b0-c26f-428a-8a5d-dcf22e436b1f&status=New responded 200 in 27.4303 ms
2019-11-27 16:24:47.359 +02:00 [INF] HTTP GET /Email/ListEmailsAsync?emailStatus=New responded 200 in 163.5688 ms
2019-11-27 16:24:47.371 +02:00 [INF] HTTP GET /notification?id=WNa1MtNJXBH24gBJeaLSZw responded 101 in 4135.3715 ms
2019-11-27 16:24:48.009 +02:00 [INF] HTTP POST /notification/negotiate responded 200 in 0.5659 ms
2019-11-27 16:24:48.275 +02:00 [INF] HTTP GET /Email/images/icons/favicon.ico responded 302 in 0.6154 ms
2019-11-27 16:24:48.284 +02:00 [INF] HTTP GET /Home/PageNotFound responded 200 in 0.772 ms
2019-11-27 16:24:48.547 +02:00 [INF] HTTP GET /Email/ListEmailsAsync?emailStatus=NotReviewed responded 200 in 104.5921 ms
2019-11-27 16:24:48.558 +02:00 [INF] HTTP GET /notification?id=W1p2VE6C1sGz85y-9hFcPw responded 101 in 404.8408 ms
2019-11-27 16:24:49.090 +02:00 [INF] HTTP POST /notification/negotiate responded 200 in 0.5041 ms
2019-11-27 16:24:49.297 +02:00 [INF] HTTP GET /Email/images/icons/favicon.ico responded 302 in 4.0883 ms
